Date,Mkt-RF,SMB,HML,RMW,CMA,RF
2019-06-18 00:00:00+00:00,1.04,0.19,0.33,-0.26,-0.19,0.009
2019-06-19 00:00:00+00:00,0.32,0.02,-0.59,-0.22,0.17,0.009
2019-06-20 00:00:00+00:00,0.89,-0.41,-0.23,-0.14,-0.11,0.009
2019-06-21 00:00:00+00:00,-0.21,-0.46,-0.02,-0.11,0.02,0.009
2019-06-24 00:00:00+00:00,-0.34,-0.9,0.08,0.63,-0.02,0.009
2019-06-25 00:00:00+00:00,-0.98,0.41,0.71,-0.1,0.57,0.009
2019-06-26 00:00:00+00:00,-0.06,0.02,0.25,0.38,-0.4,0.009
2019-06-27 00:00:00+00:00,0.6,1.43,-0.09,-0.35,-0.22,0.009
2019-06-28 00:00:00+00:00,0.68,0.76,0.6,-0.46,0.11,0.009
2019-07-01 00:00:00+00:00,0.75,-0.59,-0.13,-0.11,0.03,0.009
2019-07-02 00:00:00+00:00,0.14,-0.97,-0.82,-0.01,-0.03,0.009
2019-07-03 00:00:00+00:00,0.78,-0.13,-0.33,-0.35,-0.05,0.009
2019-07-05 00:00:00+00:00,-0.1,0.34,0.9,0.14,-0.05,0.009
2019-07-08 00:00:00+00:00,-0.58,-0.43,0.06,0.04,-0.25,0.009
2019-07-09 00:00:00+00:00,0.18,-0.24,-0.42,-0.64,-0.21,0.009
2019-07-10 00:00:00+00:00,0.4,-0.25,-0.35,0.11,-0.03,0.009
2019-07-11 00:00:00+00:00,0.19,-0.78,0.04,-0.23,-0.57,0.009
2019-07-12 00:00:00+00:00,0.53,0.32,0.42,0.6,-0.09,0.009
2019-07-15 00:00:00+00:00,-0.04,-0.47,-1.08,0.14,0.23,0.009
2019-07-16 00:00:00+00:00,-0.32,0.41,0.11,0.45,-0.02,0.009
2019-07-17 00:00:00+00:00,-0.64,-0.26,-0.66,-0.48,-0.23,0.009
2019-07-18 00:00:00+00:00,0.35,-0.27,0.01,-0.36,0.35,0.009
2019-07-19 00:00:00+00:00,-0.56,0.28,0.9,0.37,0.1,0.009
2019-07-22 00:00:00+00:00,0.25,-0.56,-0.49,-0.18,-0.01,0.009
2019-07-23 00:00:00+00:00,0.65,-0.09,0.82,0.67,0.34,0.009
2019-07-24 00:00:00+00:00,0.66,0.93,0.86,-0.1,-0.09,0.009
2019-07-25 00:00:00+00:00,-0.63,-0.68,-0.13,0.18,0.04,0.009
2019-07-26 00:00:00+00:00,0.82,0.34,-0.18,-0.61,-0.26,0.009
2019-07-29 00:00:00+00:00,-0.32,-0.35,-0.46,0.33,0.38,0.009
2019-07-30 00:00:00+00:00,-0.17,1.42,0.88,-0.2,0.1,0.009
2019-07-31 00:00:00+00:00,-1.09,0.24,0.63,0.2,0.53,0.009
2019-08-01 00:00:00+00:00,-1.04,-0.76,-1.92,-0.55,-0.31,0.007
2019-08-02 00:00:00+00:00,-0.87,-0.25,0.05,0.14,0.2,0.007
2019-08-05 00:00:00+00:00,-3.07,0.07,-0.03,-0.08,0.26,0.007
2019-08-06 00:00:00+00:00,1.29,-0.55,-0.6,-0.26,-0.26,0.007
2019-08-07 00:00:00+00:00,0.07,-0.11,-0.92,0.19,-0.18,0.007
2019-08-08 00:00:00+00:00,1.97,-0.03,-0.22,0.29,-0.31,0.007
2019-08-09 00:00:00+00:00,-0.78,-0.49,-0.24,-0.49,-0.03,0.007
2019-08-12 00:00:00+00:00,-1.32,0.21,-0.28,0.13,0.23,0.007
2019-08-13 00:00:00+00:00,1.47,-0.35,-0.53,0.35,-0.04,0.007
2019-08-14 00:00:00+00:00,-2.95,0.03,-0.51,-0.38,0.0,0.007
2019-08-15 00:00:00+00:00,0.16,-0.68,-0.55,-0.07,-0.46,0.007
2019-08-16 00:00:00+00:00,1.55,0.64,0.62,0.14,-0.05,0.007
2019-08-19 00:00:00+00:00,1.14,0.02,0.24,0.38,-0.02,0.007
2019-08-20 00:00:00+00:00,-0.75,0.18,-0.52,0.11,-0.17,0.007
2019-08-21 00:00:00+00:00,0.85,-0.03,-0.31,-0.03,-0.01,0.007
2019-08-22 00:00:00+00:00,-0.1,-0.35,0.48,0.22,0.27,0.007
2019-08-23 00:00:00+00:00,-2.66,-0.6,-0.18,-0.64,-0.24,0.007
2019-08-26 00:00:00+00:00,1.08,-0.05,-0.18,0.2,-0.15,0.007
2019-08-27 00:00:00+00:00,-0.46,-1.0,-0.65,0.25,0.07,0.007
2019-08-28 00:00:00+00:00,0.68,0.61,0.62,0.35,0.22,0.007
2019-08-29 00:00:00+00:00,1.35,0.4,0.33,0.18,-0.17,0.007
2019-08-30 00:00:00+00:00,0.03,-0.24,0.23,0.1,0.13,0.007
2019-09-03 00:00:00+00:00,-0.86,-0.93,0.11,-0.2,0.44,0.009
2019-09-04 00:00:00+00:00,1.08,-0.16,0.49,0.25,-0.06,0.009
2019-09-05 00:00:00+00:00,1.42,0.54,0.72,0.44,0.01,0.009
2019-09-06 00:00:00+00:00,-0.02,-0.36,0.04,0.16,0.42,0.009
2019-09-09 00:00:00+00:00,0.07,1.37,3.08,0.87,0.45,0.009
2019-09-10 00:00:00+00:00,0.17,1.41,1.14,-0.03,0.6,0.009
2019-09-11 00:00:00+00:00,0.88,1.35,-0.04,-0.22,0.32,0.009
2019-09-12 00:00:00+00:00,0.22,-0.38,-0.14,-0.22,-0.17,0.009
2019-09-13 00:00:00+00:00,-0.01,0.18,0.74,-0.02,-0.12,0.009
2019-09-16 00:00:00+00:00,-0.23,0.9,0.53,-0.33,0.05,0.009
2019-09-17 00:00:00+00:00,0.17,-0.78,-1.2,-0.2,-0.36,0.009
2019-09-18 00:00:00+00:00,-0.05,-0.77,0.06,-0.13,0.04,0.009
2019-09-19 00:00:00+00:00,-0.05,-0.48,-0.46,0.04,-0.21,0.009
2019-09-20 00:00:00+00:00,-0.48,0.3,0.15,-0.59,0.08,0.009
2019-09-23 00:00:00+00:00,-0.02,-0.12,0.52,0.27,0.27,0.009
2019-09-24 00:00:00+00:00,-1.01,-0.75,-0.01,0.17,0.46,0.009
2019-09-25 00:00:00+00:00,0.69,0.4,0.53,0.43,0.01,0.009
2019-09-26 00:00:00+00:00,-0.41,-0.98,0.12,0.36,0.3,0.009
2019-09-27 00:00:00+00:00,-0.62,-0.16,0.89,0.24,0.56,0.009
2019-09-30 00:00:00+00:00,0.5,-0.26,-0.49,0.62,-0.01,0.009
2019-10-01 00:00:00+00:00,-1.31,-0.65,-0.59,0.1,-0.19,0.007
2019-10-02 00:00:00+00:00,-1.73,0.77,-0.37,-0.48,-0.26,0.007
2019-10-03 00:00:00+00:00,0.8,-0.39,-0.9,-0.19,-0.17,0.007
2019-10-04 00:00:00+00:00,1.39,-0.51,-0.05,-0.02,0.03,0.007
2019-10-07 00:00:00+00:00,-0.41,0.13,-0.01,-0.06,-0.27,0.007
2019-10-08 00:00:00+00:00,-1.61,-0.15,-0.12,0.43,0.01,0.007
2019-10-09 00:00:00+00:00,0.92,-0.59,-0.09,0.15,-0.17,0.007
2019-10-10 00:00:00+00:00,0.59,-0.27,0.26,0.13,-0.09,0.007
2019-10-11 00:00:00+00:00,1.23,0.6,0.18,0.5,0.3,0.007
2019-10-14 00:00:00+00:00,-0.18,-0.35,-0.05,-0.17,-0.08,0.007
2019-10-15 00:00:00+00:00,1.03,0.25,-0.26,-0.21,-0.69,0.007
2019-10-16 00:00:00+00:00,-0.24,0.47,0.24,0.38,0.26,0.007
2019-10-17 00:00:00+00:00,0.37,0.79,-0.28,0.11,-0.04,0.007
2019-10-18 00:00:00+00:00,-0.49,-0.13,0.84,-0.08,0.38,0.007
2019-10-21 00:00:00+00:00,0.71,0.31,0.36,0.02,0.01,0.007
2019-10-22 00:00:00+00:00,-0.34,0.49,0.87,0.42,0.33,0.007
2019-10-23 00:00:00+00:00,0.25,-0.11,0.27,-0.01,0.09,0.007
2019-10-24 00:00:00+00:00,0.25,-0.5,-0.89,-0.06,-0.66,0.007
2019-10-25 00:00:00+00:00,0.51,0.4,0.07,0.34,-0.03,0.007
2019-10-28 00:00:00+00:00,0.62,0.28,-0.26,0.01,-0.04,0.007
2019-10-29 00:00:00+00:00,-0.13,0.39,0.5,-0.05,0.11,0.007
2019-10-30 00:00:00+00:00,0.27,-0.63,-1.17,-0.47,-0.03,0.007
2019-10-31 00:00:00+00:00,-0.38,-0.36,-0.41,-0.26,0.15,0.007
2019-11-01 00:00:00+00:00,1.08,0.65,0.83,-0.17,0.14,0.006
2019-11-04 00:00:00+00:00,0.4,0.32,1.37,0.62,0.14,0.006
2019-11-05 00:00:00+00:00,-0.03,0.39,0.45,0.0,-0.02,0.006
2019-11-06 00:00:00+00:00,-0.05,-0.82,0.23,-0.16,0.3,0.006
2019-11-07 00:00:00+00:00,0.38,0.0,0.5,0.08,-0.2,0.006
2019-11-08 00:00:00+00:00,0.31,-0.01,-0.36,-0.12,0.05,0.006
2019-11-11 00:00:00+00:00,-0.19,-0.07,-0.19,-0.07,-0.08,0.006
2019-11-12 00:00:00+00:00,0.16,-0.17,-0.19,-0.18,-0.22,0.006
2019-11-13 00:00:00+00:00,0.01,-0.41,-0.82,-0.29,-0.04,0.006
2019-11-14 00:00:00+00:00,0.07,-0.14,-0.26,0.13,-0.34,0.006
2019-11-15 00:00:00+00:00,0.74,-0.3,-0.33,-0.01,0.04,0.006
2019-11-18 00:00:00+00:00,0.02,-0.36,-0.52,-0.03,-0.33,0.006
2019-11-19 00:00:00+00:00,0.02,0.35,-0.96,-0.87,-0.22,0.006
2019-11-20 00:00:00+00:00,-0.33,-0.13,-0.46,-0.56,-0.29,0.006
2019-11-21 00:00:00+00:00,-0.14,-0.31,0.11,0.08,-0.09,0.006
2019-11-22 00:00:00+00:00,0.24,0.17,0.22,0.17,0.06,0.006
2019-11-25 00:00:00+00:00,0.92,1.28,-0.39,0.1,0.01,0.006
2019-11-26 00:00:00+00:00,0.19,-0.09,-0.91,0.19,-0.24,0.006
2019-11-27 00:00:00+00:00,0.44,0.22,-0.02,0.03,-0.02,0.006
2019-11-29 00:00:00+00:00,-0.42,-0.1,-0.32,-0.48,0.0,0.006
2019-12-02 00:00:00+00:00,-0.87,-0.13,0.48,0.09,0.21,0.007
2019-12-03 00:00:00+00:00,-0.66,0.41,-0.83,-0.51,-0.55,0.007
2019-12-04 00:00:00+00:00,0.6,0.22,0.25,0.16,0.09,0.007
2019-12-05 00:00:00+00:00,0.13,-0.14,0.47,0.26,0.35,0.007
2019-12-06 00:00:00+00:00,0.91,0.38,0.38,0.33,0.22,0.007
2019-12-09 00:00:00+00:00,-0.33,0.32,0.11,-0.13,-0.22,0.007
2019-12-10 00:00:00+00:00,-0.08,0.28,-0.08,-0.2,0.04,0.007
2019-12-11 00:00:00+00:00,0.28,-0.11,0.14,0.33,0.17,0.007
2019-12-12 00:00:00+00:00,0.9,0.12,1.16,0.13,0.19,0.007
2019-12-13 00:00:00+00:00,-0.03,-0.46,-0.55,-0.28,-0.24,0.007
2019-12-16 00:00:00+00:00,0.74,-0.04,-0.05,-0.4,0.2,0.007
2019-12-17 00:00:00+00:00,0.1,0.49,0.67,0.11,-0.03,0.007
2019-12-18 00:00:00+00:00,-0.05,0.3,0.08,0.28,0.01,0.007
2019-12-19 00:00:00+00:00,0.43,-0.15,-0.41,-0.24,-0.05,0.007
2019-12-20 00:00:00+00:00,0.48,-0.27,-0.31,0.0,-0.06,0.007
2019-12-23 00:00:00+00:00,0.1,0.16,-0.34,-0.13,0.34,0.007
2019-12-24 00:00:00+00:00,0.01,0.37,-0.01,-0.28,0.04,0.007
2019-12-26 00:00:00+00:00,0.48,-0.56,0.0,0.25,-0.18,0.007
2019-12-27 00:00:00+00:00,-0.1,-0.55,-0.08,0.25,0.11,0.007
2019-12-30 00:00:00+00:00,-0.57,0.28,0.56,0.11,0.38,0.007
2019-12-31 00:00:00+00:00,0.28,0.02,0.1,-0.12,0.24,0.007
2020-01-02 00:00:00+00:00,0.86,-0.98,-0.31,0.24,-0.23,0.006
2020-01-03 00:00:00+00:00,-0.67,0.3,0.0,-0.14,-0.1,0.006
2020-01-06 00:00:00+00:00,0.36,-0.2,-0.55,-0.17,-0.26,0.006
2020-01-07 00:00:00+00:00,-0.19,-0.03,-0.24,-0.12,-0.26,0.006
2020-01-08 00:00:00+00:00,0.47,-0.18,-0.64,-0.19,-0.18,0.006
2020-01-09 00:00:00+00:00,0.65,-0.72,-0.48,-0.14,0.05,0.006
2020-01-10 00:00:00+00:00,-0.34,-0.27,-0.35,0.04,-0.07,0.006
2020-01-13 00:00:00+00:00,0.73,-0.11,-0.09,0.35,0.27,0.006
2020-01-14 00:00:00+00:00,-0.06,0.47,-0.17,-0.33,-0.05,0.006
2020-01-15 00:00:00+00:00,0.16,0.26,-0.8,-0.07,-0.19,0.006
2020-01-16 00:00:00+00:00,0.88,0.51,-0.11,0.04,-0.1,0.006
2020-01-17 00:00:00+00:00,0.28,-0.61,-0.13,0.22,0.0,0.006
2020-01-21 00:00:00+00:00,-0.32,-0.67,-0.6,-0.11,-0.25,0.006
2020-01-22 00:00:00+00:00,0.08,-0.24,0.01,-0.27,0.01,0.006
2020-01-23 00:00:00+00:00,0.08,-0.06,-0.13,0.28,-0.08,0.006
2020-01-24 00:00:00+00:00,-0.97,-0.5,-0.28,0.16,-0.04,0.006
2020-01-27 00:00:00+00:00,-1.56,0.26,-0.41,-0.53,0.02,0.006
2020-01-28 00:00:00+00:00,1.02,-0.13,-0.42,0.17,-0.05,0.006
2020-01-29 00:00:00+00:00,-0.1,-0.42,-1.0,0.24,0.1,0.006
2020-01-30 00:00:00+00:00,0.34,-0.65,0.69,-0.44,-0.24,0.006
2020-01-31 00:00:00+00:00,-1.74,-0.49,-0.35,-0.44,-0.66,0.006
2020-02-03 00:00:00+00:00,0.84,0.36,-0.68,-0.67,-0.42,0.006
2020-02-04 00:00:00+00:00,1.57,-0.14,-0.67,0.39,-0.19,0.006
2020-02-05 00:00:00+00:00,0.97,0.75,1.48,0.96,0.67,0.006
2020-02-06 00:00:00+00:00,0.27,-0.59,-0.82,-0.05,-0.39,0.006
2020-02-07 00:00:00+00:00,-0.55,-0.85,-0.01,-0.23,-0.57,0.006
2020-02-10 00:00:00+00:00,0.73,-0.17,-0.9,-0.11,-0.51,0.006
2020-02-11 00:00:00+00:00,0.28,0.32,1.05,0.26,0.33,0.006
2020-02-12 00:00:00+00:00,0.66,0.14,-0.34,0.21,0.07,0.006
2020-02-13 00:00:00+00:00,-0.09,0.16,-0.01,-0.11,-0.39,0.006
2020-02-14 00:00:00+00:00,0.15,-0.56,-0.65,-0.24,-0.31,0.006
2020-02-18 00:00:00+00:00,-0.19,0.0,-0.64,-0.43,-0.67,0.006
2020-02-19 00:00:00+00:00,0.6,0.18,0.02,0.18,-0.24,0.006
2020-02-20 00:00:00+00:00,-0.35,0.63,0.66,0.16,-0.05,0.006
2020-02-21 00:00:00+00:00,-1.12,-0.06,0.02,-0.23,0.38,0.006
2020-02-24 00:00:00+00:00,-3.39,0.15,0.01,-0.35,0.22,0.006
2020-02-25 00:00:00+00:00,-3.09,-0.36,-0.66,-0.63,-0.05,0.006
2020-02-26 00:00:00+00:00,-0.52,-0.77,-1.18,-0.45,-0.2,0.006
2020-02-27 00:00:00+00:00,-4.22,0.73,0.03,-0.42,0.01,0.006
2020-02-28 00:00:00+00:00,-0.78,0.08,-0.8,0.26,-0.51,0.006
2020-03-02 00:00:00+00:00,4.31,-1.9,-0.43,-0.52,0.42,0.006
2020-03-03 00:00:00+00:00,-2.79,0.69,-0.64,-0.45,0.33,0.006
2020-03-04 00:00:00+00:00,4.03,-1.24,-1.15,0.08,0.27,0.006
2020-03-05 00:00:00+00:00,-3.38,-0.15,-1.38,-0.88,0.06,0.006
2020-03-06 00:00:00+00:00,-1.78,-0.21,-1.46,0.7,0.33,0.006
2020-03-09 00:00:00+00:00,-7.78,-1.35,-4.76,0.1,0.44,0.006
2020-03-10 00:00:00+00:00,4.74,-2.39,0.82,0.51,0.08,0.006
2020-03-11 00:00:00+00:00,-5.05,-1.04,-0.8,0.03,0.09,0.006
2020-03-12 00:00:00+00:00,-9.63,-1.07,-1.2,-0.33,-0.13,0.006
2020-03-13 00:00:00+00:00,8.96,-2.05,3.06,1.23,0.36,0.006
2020-03-16 00:00:00+00:00,-12.0,-0.84,-0.7,0.49,1.39,0.006
2020-03-17 00:00:00+00:00,5.87,0.42,-0.68,-0.5,-0.18,0.006
2020-03-18 00:00:00+00:00,-5.56,-4.52,-4.73,0.1,0.08,0.006
2020-03-19 00:00:00+00:00,1.31,5.73,0.74,-1.38,-1.73,0.006
2020-03-20 00:00:00+00:00,-4.15,0.22,-0.9,-0.98,-1.15,0.006
2020-03-23 00:00:00+00:00,-2.55,1.68,-3.37,0.31,-1.06,0.006
2020-03-24 00:00:00+00:00,9.34,-0.29,2.39,0.48,0.16,0.006
2020-03-25 00:00:00+00:00,1.18,-0.18,1.89,-0.09,0.24,0.006
2020-03-26 00:00:00+00:00,6.02,-0.54,1.19,-0.6,-0.02,0.006
2020-03-27 00:00:00+00:00,-3.48,-1.12,-0.74,-1.11,0.78,0.006
2020-03-30 00:00:00+00:00,3.16,-0.79,-2.11,-0.27,-0.13,0.006
2020-03-31 00:00:00+00:00,-1.44,1.53,-0.4,0.4,-0.04,0.006
2020-04-01 00:00:00+00:00,-4.51,-2.01,-1.41,0.24,0.23,0.0
2020-04-02 00:00:00+00:00,2.1,-0.99,-0.23,-0.26,0.82,0.0
2020-04-03 00:00:00+00:00,-1.64,-1.35,-1.15,-0.25,0.35,0.0
2020-04-06 00:00:00+00:00,7.06,1.17,0.27,1.31,-0.78,0.0
2020-04-07 00:00:00+00:00,-0.11,0.1,2.1,0.91,-0.35,0.0
2020-04-08 00:00:00+00:00,3.4,0.85,1.29,0.45,-0.09,0.0
2020-04-09 00:00:00+00:00,1.59,2.46,3.11,-0.88,-0.07,0.0
2020-04-13 00:00:00+00:00,-0.92,-1.43,-2.44,-0.49,0.03,0.0
2020-04-14 00:00:00+00:00,3.02,-0.73,-3.11,0.24,-0.33,0.0
2020-04-15 00:00:00+00:00,-2.15,-1.93,-2.56,-0.4,-0.22,0.0
2020-04-16 00:00:00+00:00,0.62,-0.82,-2.96,-0.29,-0.31,0.0
2020-04-17 00:00:00+00:00,2.72,1.5,2.77,-0.16,0.0,0.0
2020-04-20 00:00:00+00:00,-1.56,0.4,-0.94,-1.76,-0.38,0.0
2020-04-21 00:00:00+00:00,-3.08,0.93,0.15,0.26,0.42,0.0
2020-04-22 00:00:00+00:00,2.31,-0.89,-1.61,0.11,0.03,0.0
2020-04-23 00:00:00+00:00,0.13,1.24,0.53,0.52,-0.23,0.0
2020-04-24 00:00:00+00:00,1.44,0.26,-0.1,-0.19,0.15,0.0
2020-04-27 00:00:00+00:00,1.73,2.16,2.71,-0.13,0.14,0.0
2020-04-28 00:00:00+00:00,-0.45,1.78,2.81,1.32,0.76,0.0
2020-04-29 00:00:00+00:00,2.92,2.31,2.01,1.24,-0.86,0.0
2020-04-30 00:00:00+00:00,-1.18,-2.05,-1.67,0.64,-0.04,0.0
2020-05-01 00:00:00+00:00,-2.91,-0.9,-0.97,-0.35,0.34,0.0
2020-05-04 00:00:00+00:00,0.53,-0.1,-1.26,-0.77,-0.45,0.0
2020-05-05 00:00:00+00:00,0.95,-0.31,-2.01,-0.48,-0.51,0.0
2020-05-06 00:00:00+00:00,-0.52,0.13,-2.71,0.2,-0.57,0.0
2020-05-07 00:00:00+00:00,1.33,0.17,0.38,-0.11,-0.6,0.0
2020-05-08 00:00:00+00:00,1.9,1.89,2.44,0.85,0.42,0.0
2020-05-11 00:00:00+00:00,0.07,-0.2,-3.81,-0.86,-0.03,0.0
2020-05-12 00:00:00+00:00,-2.06,-1.1,-1.37,-0.65,-0.02,0.0
2020-05-13 00:00:00+00:00,-1.89,-1.46,-2.08,-0.07,-0.27,0.0
2020-05-14 00:00:00+00:00,1.14,-1.07,0.92,0.61,0.17,0.0
2020-05-15 00:00:00+00:00,0.57,1.34,-1.16,0.0,-0.77,0.0
2020-05-18 00:00:00+00:00,3.24,2.63,4.62,1.67,0.32,0.0
2020-05-19 00:00:00+00:00,-1.01,-0.76,-1.47,0.51,-0.6,0.0
2020-05-20 00:00:00+00:00,1.8,1.23,1.29,-0.25,-0.26,0.0
2020-05-21 00:00:00+00:00,-0.7,0.76,0.42,0.14,0.04,0.0
2020-05-22 00:00:00+00:00,0.27,0.26,-0.85,-0.55,-0.35,0.0
2020-05-26 00:00:00+00:00,1.23,1.22,4.57,1.05,0.59,0.0
2020-05-27 00:00:00+00:00,1.54,1.43,3.63,0.78,0.36,0.0
2020-05-28 00:00:00+00:00,-0.41,-2.07,-2.44,-0.25,0.1,0.0
2020-05-29 00:00:00+00:00,0.6,-0.79,-1.97,-0.32,-0.39,0.0
2020-06-01 00:00:00+00:00,0.52,0.24,0.45,0.01,-0.15,0.0
2020-06-02 00:00:00+00:00,0.81,0.06,0.53,0.13,0.27,0.0
2020-06-03 00:00:00+00:00,1.42,0.75,2.67,0.75,0.15,0.0
2020-06-04 00:00:00+00:00,-0.34,0.52,2.87,0.99,0.63,0.0
2020-06-05 00:00:00+00:00,2.5,1.07,2.79,0.72,0.04,0.0
2020-06-08 00:00:00+00:00,1.39,0.69,2.07,-0.48,0.57,0.0
2020-06-09 00:00:00+00:00,-0.85,-0.8,-1.93,-0.04,-0.47,0.0
2020-06-10 00:00:00+00:00,-0.56,-1.81,-4.09,-0.32,-0.51,0.0
2020-06-11 00:00:00+00:00,-5.91,-1.47,-3.03,-0.21,-0.23,0.0
2020-06-12 00:00:00+00:00,1.29,0.8,1.81,0.16,0.09,0.0
2020-06-15 00:00:00+00:00,1.09,1.43,-0.37,-0.78,-0.23,0.0
2020-06-16 00:00:00+00:00,1.87,0.61,0.47,0.64,0.12,0.0
2020-06-17 00:00:00+00:00,-0.4,-1.32,-1.97,-0.56,-0.23,0.0
2020-06-18 00:00:00+00:00,0.19,0.02,-0.56,-0.4,-0.25,0.0
2020-06-19 00:00:00+00:00,-0.45,-0.14,-0.64,-0.73,-0.2,0.0
2020-06-22 00:00:00+00:00,0.71,0.48,-1.37,-0.39,-0.5,0.0
2020-06-23 00:00:00+00:00,0.42,0.22,-0.6,0.57,-0.09,0.0
2020-06-24 00:00:00+00:00,-2.61,-0.69,-1.36,-0.08,0.27,0.0
2020-06-25 00:00:00+00:00,1.12,0.34,0.5,-0.82,0.16,0.0
2020-06-26 00:00:00+00:00,-2.44,-0.19,-1.39,0.0,0.62,0.0
2020-06-29 00:00:00+00:00,1.51,1.47,1.85,1.49,0.37,0.0
2020-06-30 00:00:00+00:00,1.58,-0.01,0.02,-0.4,-0.31,0.0
2020-07-01 00:00:00+00:00,0.41,-1.69,-2.55,-0.41,-1.21,0.001
2020-07-02 00:00:00+00:00,0.5,0.0,-0.13,0.38,0.16,0.001
2020-07-06 00:00:00+00:00,1.65,-0.67,0.37,0.28,0.03,0.001
2020-07-07 00:00:00+00:00,-1.03,-0.98,-1.51,-1.1,-0.08,0.001
2020-07-08 00:00:00+00:00,0.91,0.08,-0.5,-0.45,-0.29,0.001
2020-07-09 00:00:00+00:00,-0.53,-1.55,-2.61,-0.34,-0.56,0.001
2020-07-10 00:00:00+00:00,1.11,0.65,3.08,0.85,0.21,0.001
2020-07-13 00:00:00+00:00,-1.2,-0.28,2.05,1.09,1.11,0.001
2020-07-14 00:00:00+00:00,1.35,0.38,-0.3,-0.01,0.52,0.001
2020-07-15 00:00:00+00:00,1.14,2.69,1.26,0.23,0.13,0.001
2020-07-16 00:00:00+00:00,-0.37,-0.16,0.84,0.25,0.34,0.001
2020-07-17 00:00:00+00:00,0.3,-0.15,-1.42,-1.1,0.02,0.001
2020-07-20 00:00:00+00:00,1.01,-1.1,-2.41,-0.86,-1.25,0.001
2020-07-21 00:00:00+00:00,0.15,1.43,3.22,0.53,0.86,0.001
2020-07-22 00:00:00+00:00,0.49,-0.63,-0.36,0.49,0.0,0.001
2020-07-23 00:00:00+00:00,-1.2,1.21,1.94,-0.2,0.12,0.001
2020-07-24 00:00:00+00:00,-0.75,-0.8,0.43,0.3,0.02,0.001
2020-07-27 00:00:00+00:00,0.88,0.29,-2.0,-0.24,0.08,0.001
2020-07-28 00:00:00+00:00,-0.81,-0.46,0.99,0.29,0.06,0.001
2020-07-29 00:00:00+00:00,1.35,0.66,0.86,0.23,0.15,0.001
2020-07-30 00:00:00+00:00,-0.29,0.01,-1.85,-0.52,-0.14,0.001
2020-07-31 00:00:00+00:00,0.61,-1.81,-0.68,0.74,0.69,0.001
2020-08-03 00:00:00+00:00,0.98,1.07,-0.83,-0.25,0.39,0.0
2020-08-04 00:00:00+00:00,0.37,0.42,0.06,0.13,0.11,0.0
2020-08-05 00:00:00+00:00,0.78,1.21,0.81,0.16,-0.13,0.0
2020-08-06 00:00:00+00:00,0.53,-0.59,-0.81,0.6,0.06,0.0
2020-08-07 00:00:00+00:00,0.02,1.56,2.39,0.51,0.14,0.0
2020-08-10 00:00:00+00:00,0.24,1.3,1.74,0.84,1.31,0.0
2020-08-11 00:00:00+00:00,-0.83,0.21,1.63,0.9,0.03,0.0
2020-08-12 00:00:00+00:00,1.4,-0.84,-1.33,0.91,-0.15,0.0
2020-08-13 00:00:00+00:00,-0.01,-0.13,-1.32,-0.63,-0.51,0.0
2020-08-14 00:00:00+00:00,-0.04,0.06,1.07,0.42,0.2,0.0
2020-08-17 00:00:00+00:00,0.45,0.04,-1.93,-0.79,-0.48,0.0
2020-08-18 00:00:00+00:00,0.22,-1.33,-1.43,0.02,-0.55,0.0
2020-08-19 00:00:00+00:00,-0.38,0.47,0.09,-0.03,-0.1,0.0
2020-08-20 00:00:00+00:00,0.31,-0.95,-1.55,0.09,-0.47,0.0
2020-08-21 00:00:00+00:00,0.26,-1.24,-0.43,0.61,0.71,0.0
2020-08-24 00:00:00+00:00,0.92,0.23,2.58,1.09,0.56,0.0
2020-08-25 00:00:00+00:00,0.36,-0.02,-0.63,-0.45,-0.69,0.0
2020-08-26 00:00:00+00:00,1.0,-1.71,-1.75,-0.15,-0.88,0.0
2020-08-27 00:00:00+00:00,0.18,-0.01,0.99,0.61,-0.49,0.0
2020-08-28 00:00:00+00:00,0.7,0.4,-0.24,0.18,-0.09,0.0
2020-08-31 00:00:00+00:00,-0.04,-0.96,-1.75,-0.7,-0.12,0.0
2020-09-01 00:00:00+00:00,0.92,0.22,-0.33,0.58,0.11,0.0
2020-09-02 00:00:00+00:00,1.27,-0.25,-0.44,0.75,-0.4,0.0
2020-09-03 00:00:00+00:00,-3.7,0.42,2.6,-0.09,-0.12,0.0
2020-09-04 00:00:00+00:00,-0.87,0.33,2.1,0.81,0.91,0.0
2020-09-08 00:00:00+00:00,-2.91,0.88,-0.23,-0.68,-0.58,0.0
2020-09-09 00:00:00+00:00,2.07,-0.6,-1.99,-0.15,-0.2,0.0
2020-09-10 00:00:00+00:00,-1.64,0.38,-0.07,-0.36,-0.36,0.0
2020-09-11 00:00:00+00:00,-0.06,-0.61,0.9,0.23,0.47,0.0
2020-09-14 00:00:00+00:00,1.59,1.0,-0.76,-0.8,0.0,0.0
2020-09-15 00:00:00+00:00,0.57,-0.65,-1.44,0.1,-0.36,0.0
2020-09-16 00:00:00+00:00,-0.39,1.18,1.35,-0.95,0.29,0.0
2020-09-17 00:00:00+00:00,-0.85,0.48,0.2,0.06,0.62,0.0
2020-09-18 00:00:00+00:00,-0.88,0.75,-0.19,-1.12,-0.46,0.0
2020-09-21 00:00:00+00:00,-1.08,-2.61,-1.92,-0.52,-0.33,0.0
2020-09-22 00:00:00+00:00,1.02,-0.46,-1.65,0.58,-0.51,0.0
